"PlotID","resultados_df.PloKg_Ha_1981","resultados_df.mg_ha_1981","total_mean_mg_ha_1981","total_sd_mgha_1981","CV_1981","resultados_df.PloKg_Ha_2021","resultados_df.mg_ha_2021","total_mean_mg_ha_2021","total_sd_mgha_2021","CV_2021","annual_rate","Diff"
195,141661.143806979,70.8305719034894,71.24,1.32,1.86,188176.887949601,94.0884439748004,94,2.09,2.22,0.581446801782775,23.257872071311
196,141888.177057547,70.9440885287735,71.24,1.32,1.86,186317.275112428,93.1586375562142,94,2.09,2.22,0.555363725686017,22.2145490274407
197,141376.872240587,70.6884361202933,71.24,1.32,1.86,187163.450055928,93.5817250279638,94,2.09,2.22,0.572332222691762,22.8932889076705
198,144519.281332923,72.2596406664616,71.24,1.32,1.86,192165.57450009,96.0827872500449,94,2.09,2.22,0.595578664589582,23.8231465835833
199,143703.8365696,71.8519182848001,71.24,1.32,1.86,189899.059338558,94.9495296692791,94,2.09,2.22,0.577440284611975,23.097611384479
200,145510.498755501,72.7552493777506,71.24,1.32,1.86,192233.444133337,96.1167220666686,94,2.09,2.22,0.58403681722295,23.361472688918
201,144919.332054792,72.459666027396,71.24,1.32,1.86,192353.604321845,96.1768021609224,94,2.09,2.22,0.59292840333816,23.7171361335264
202,148633.745549014,74.3168727745071,71.24,1.32,1.86,197825.311317756,98.9126556588778,94,2.09,2.22,0.614894572109267,24.5957828843707
203,143567.584254872,71.7837921274361,71.24,1.32,1.86,188606.855547148,94.3034277735739,94,2.09,2.22,0.562990891153445,22.5196356461378
204,144101.839465638,72.0509197328189,71.24,1.32,1.86,191960.323108329,95.9801615541644,94,2.09,2.22,0.598231045533637,23.9292418213455
205,141511.003134409,70.7555015672045,71.24,1.32,1.86,185257.611933002,92.6288059665009,94,2.09,2.22,0.54683260998241,21.8733043992964
206,144474.076451456,72.237038225728,71.24,1.32,1.86,191054.785978502,95.527392989251,94,2.09,2.22,0.582258869088075,23.290354763523
207,142986.316391674,71.4931581958372,71.24,1.32,1.86,187407.984606103,93.7039923030517,94,2.09,2.22,0.555270852680363,22.2108341072145
208,137886.066258819,68.9430331294093,71.24,1.32,1.86,182035.206390451,91.0176031952257,94,2.09,2.22,0.55186425164541,22.0745700658164
209,140536.767232009,70.2683836160047,71.24,1.32,1.86,184653.414197636,92.3267070988181,94,2.09,2.22,0.551458087070335,22.0583234828134
210,136929.610272567,68.4648051362833,71.24,1.32,1.86,178846.459524578,89.4232297622891,94,2.09,2.22,0.523960615650145,20.9584246260058
211,139863.219578477,69.9316097892386,71.24,1.32,1.86,184249.235625153,92.1246178125765,94,2.09,2.22,0.554825200583447,22.1930080233379
212,145632.979223312,72.816489611656,71.24,1.32,1.86,194699.159029251,97.3495795146256,94,2.09,2.22,0.61332724757424,24.5330899029696
213,141079.985473128,70.5399927365639,71.24,1.32,1.86,185602.363958978,92.801181979489,94,2.09,2.22,0.556529731073127,22.2611892429251
214,144584.077645081,72.2920388225404,71.24,1.32,1.86,191457.363800687,95.7286819003433,94,2.09,2.22,0.585916076945072,23.4366430778029
215,138179.382612999,69.0896913064994,71.24,1.32,1.86,182788.675580067,91.3943377900337,94,2.09,2.22,0.557616162088358,22.3046464835343
216,140938.172614135,70.4690863070673,71.24,1.32,1.86,186534.978999939,93.2674894999693,94,2.09,2.22,0.56996007982255,22.798403192902
217,143891.030836334,71.9455154181671,71.24,1.32,1.86,189414.81453487,94.7074072674351,94,2.09,2.22,0.5690472962317,22.761891849268
218,141729.548597883,70.8647742989414,71.24,1.32,1.86,185241.214878092,92.6206074390462,94,2.09,2.22,0.54389582850262,21.7558331401048
219,144933.687249415,72.4668436247074,71.24,1.32,1.86,191736.23791606,95.8681189580298,94,2.09,2.22,0.58503188333306,23.4012753333224
220,148989.532035736,74.4947660178679,71.24,1.32,1.86,199422.496094118,99.7112480470592,94,2.09,2.22,0.630412050729782,25.2164820291913
221,139190.951449684,69.5954757248422,71.24,1.32,1.86,181374.801790204,90.6874008951021,94,2.09,2.22,0.527298129256497,21.0919251702599
222,142048.302432632,71.0241512163158,71.24,1.32,1.86,186411.178986207,93.2055894931037,94,2.09,2.22,0.554535956919697,22.1814382767879
223,146842.676984862,73.421338492431,71.24,1.32,1.86,195667.462502677,97.8337312513387,94,2.09,2.22,0.610309818972693,24.4123927589077
224,144446.00894929,72.2230044746451,71.24,1.32,1.86,191954.616203347,95.9773081016735,94,2.09,2.22,0.59385759067571,23.7543036270284
225,143725.106341952,71.8625531709762,71.24,1.32,1.86,191593.773596649,95.7968867983245,94,2.09,2.22,0.598358340683707,23.9343336273483
226,141604.36780553,70.8021839027648,71.24,1.32,1.86,186663.651508741,93.3318257543705,94,2.09,2.22,0.563241046290143,22.5296418516057
227,142672.623147911,71.3363115739554,71.24,1.32,1.86,186430.561931769,93.2152809658844,94,2.09,2.22,0.546974234798225,21.878969391929
228,140017.762716136,70.0088813580682,71.24,1.32,1.86,183873.154077423,91.9365770387113,94,2.09,2.22,0.548192392016078,21.9276956806431
229,142034.229631181,71.0171148155906,71.24,1.32,1.86,188514.763804333,94.2573819021664,94,2.09,2.22,0.581006677164395,23.2402670865758
230,141580.892092588,70.7904460462941,71.24,1.32,1.86,184722.304560604,92.3611522803019,94,2.09,2.22,0.539267655850195,21.5707062340078
231,145451.586980851,72.7257934904254,71.24,1.32,1.86,192980.069079297,96.4900345396485,94,2.09,2.22,0.594106026230578,23.7642410492231
232,143944.194988734,71.9720974943671,71.24,1.32,1.86,189556.040379729,94.7780201898645,94,2.09,2.22,0.570148067387435,22.8059226954974
233,140582.401857429,70.2912009287147,71.24,1.32,1.86,183772.004441577,91.8860022207883,94,2.09,2.22,0.53987003230184,21.5948012920736
234,144440.880061292,72.2204400306458,71.24,1.32,1.86,190625.069492092,95.3125347460462,94,2.09,2.22,0.57730236788501,23.0920947154004
235,141976.347154708,70.988173577354,71.24,1.32,1.86,188928.604657586,94.4643023287928,94,2.09,2.22,0.58690321878597,23.4761287514388
236,138565.985424878,69.2829927124389,71.24,1.32,1.86,181863.27169409,90.9316358470449,94,2.09,2.22,0.54121607836515,21.648643134606
237,142333.66232256,71.1668311612799,71.24,1.32,1.86,187925.0468652,93.9625234326001,94,2.09,2.22,0.569892306783005,22.7956922713202
238,143724.117479638,71.8620587398188,71.24,1.32,1.86,189742.000936131,94.8710004680656,94,2.09,2.22,0.57522354320617,23.0089417282468
239,139376.383023872,69.6881915119358,71.24,1.32,1.86,182232.364562511,91.1161822812555,94,2.09,2.22,0.535699769232993,21.4279907693197
240,144092.704189891,72.0463520949452,71.24,1.32,1.86,191535.021550429,95.7675107752147,94,2.09,2.22,0.593028967006737,23.7211586802695
241,142416.173783271,71.2080868916354,71.24,1.32,1.86,188460.022379401,94.2300111897007,94,2.09,2.22,0.575548107451633,23.0219242980653
242,139532.364163264,69.7661820816322,71.24,1.32,1.86,182494.10777886,91.2470538894298,94,2.09,2.22,0.53702179519494,21.4808718077976
243,143105.823847347,71.5529119236737,71.24,1.32,1.86,188924.290922588,94.462145461294,94,2.09,2.22,0.572730838440507,22.9092335376203
244,142058.352818539,71.0291764092695,71.24,1.32,1.86,188579.412450237,94.2897062251186,94,2.09,2.22,0.581513245396227,23.2605298158491
245,141644.595334623,70.8222976673116,71.24,1.32,1.86,185866.727523323,92.9333637616613,94,2.09,2.22,0.552776652358742,22.1110660943497
246,140433.232044724,70.2166160223622,71.24,1.32,1.86,184495.164473867,92.2475822369337,94,2.09,2.22,0.550774155364287,22.0309662145715
247,147023.983628167,73.5119918140834,71.24,1.32,1.86,195446.047065112,97.7230235325558,94,2.09,2.22,0.60527579296181,24.2110317184724
248,141650.897039325,70.8254485196627,71.24,1.32,1.86,187557.689522979,93.7788447614897,94,2.09,2.22,0.573834906045675,22.953396241827
249,138814.482479588,69.4072412397938,71.24,1.32,1.86,181603.41729034,90.80170864517,94,2.09,2.22,0.534861685134405,21.3944674053762
250,146305.303902981,73.1526519514905,71.24,1.32,1.86,193377.041811345,96.6885209056726,94,2.09,2.22,0.588396723854553,23.5358689541821
251,144612.079034954,72.306039517477,71.24,1.32,1.86,192312.226320085,96.1561131600425,94,2.09,2.22,0.596251841064137,23.8500736425655
252,143308.829058403,71.6544145292016,71.24,1.32,1.86,188440.61516558,94.2203075827901,94,2.09,2.22,0.564147326339712,22.5658930535885
253,143039.97185705,71.5199859285248,71.24,1.32,1.86,189239.074823235,94.6195374116177,94,2.09,2.22,0.577488787077322,23.0995514830929
254,143938.665657967,71.9693328289836,71.24,1.32,1.86,188419.175163939,94.2095875819694,94,2.09,2.22,0.556006368824645,22.2402547529858
255,143988.70180005,71.994350900025,71.24,1.32,1.86,190611.420591027,95.3057102955133,94,2.09,2.22,0.582783984887207,23.3113593954883
256,150086.74032135,75.0433701606749,71.24,1.32,1.86,201710.221960096,100.855110980048,94,2.09,2.22,0.645293520484328,25.8117408193731
257,140642.896101962,70.3214480509808,71.24,1.32,1.86,185250.917628309,92.6254588141547,94,2.09,2.22,0.557600269079347,22.3040107631739
258,138962.263112064,69.481131556032,71.24,1.32,1.86,183616.952435612,91.808476217806,94,2.09,2.22,0.55818361654435,22.327344661774
259,143296.317521226,71.648158760613,71.24,1.32,1.86,188392.236282074,94.196118141037,94,2.09,2.22,0.5636989845106,22.547959380424
260,142987.135962023,71.4935679810116,71.24,1.32,1.86,188690.875121455,94.3454375607275,94,2.09,2.22,0.571296739492898,22.8518695797159
261,141621.834314136,70.8109171570679,71.24,1.32,1.86,187961.710953871,93.9808554769353,94,2.09,2.22,0.579248457996685,23.1699383198674
262,142643.802448007,71.3219012240036,71.24,1.32,1.86,188920.338540075,94.4601692700376,94,2.09,2.22,0.57845670115085,23.138268046034
263,141048.836855212,70.5244184276059,71.24,1.32,1.86,185082.149534997,92.5410747674985,94,2.09,2.22,0.550416408497315,22.0166563398926
264,143133.804457791,71.5669022288953,71.24,1.32,1.86,188303.097580916,94.1515487904581,94,2.09,2.22,0.56461616403907,22.5846465615628
265,144221.325889801,72.1106629449003,71.24,1.32,1.86,190530.83991994,95.2654199599702,94,2.09,2.22,0.578868925376748,23.1547570150699
266,143469.363439267,71.7346817196335,71.24,1.32,1.86,189487.271656809,94.7436358284044,94,2.09,2.22,0.575223852719272,23.0089541087709
267,141441.92591143,70.7209629557148,71.24,1.32,1.86,185229.431004387,92.6147155021935,94,2.09,2.22,0.547343813661968,21.8937525464787
268,142287.295469259,71.1436477346293,71.24,1.32,1.86,188701.490436897,94.3507452184488,94,2.09,2.22,0.580177437095487,23.2070974838195
269,143862.561613735,71.9312808068674,71.24,1.32,1.86,192065.296919497,96.0326484597487,94,2.09,2.22,0.602534191322032,24.1013676528813
270,148309.854319019,74.1549271595094,71.24,1.32,1.86,196099.936278438,98.0499681392188,94,2.09,2.22,0.597376024492735,23.8950409797094
271,142632.787735992,71.3163938679961,71.24,1.32,1.86,189444.181644882,94.7220908224412,94,2.09,2.22,0.585142423861128,23.4056969544451
272,140824.706026998,70.412353013499,71.24,1.32,1.86,185966.274569961,92.9831372849804,94,2.09,2.22,0.564269606787035,22.5707842714814
273,140574.972670621,70.2874863353107,71.24,1.32,1.86,184791.39342073,92.3956967103652,94,2.09,2.22,0.552705259376362,22.1082103750545
274,143690.272104136,71.8451360520678,71.24,1.32,1.86,188398.898345952,94.1994491729761,94,2.09,2.22,0.558857828022708,22.3543131209083
275,145217.225156938,72.608612578469,71.24,1.32,1.86,190752.803759639,95.3764018798194,94,2.09,2.22,0.56919473253376,22.7677893013504
276,141013.171719498,70.5065858597489,71.24,1.32,1.86,187114.754567484,93.5573772837421,94,2.09,2.22,0.57626978559983,23.0507914239932
277,143566.163660711,71.7830818303557,71.24,1.32,1.86,189942.371767635,94.9711858838176,94,2.09,2.22,0.579702601336547,23.1881040534619
278,140187.433930344,70.0937169651718,71.24,1.32,1.86,184464.637773348,92.2323188866738,94,2.09,2.22,0.55346504803755,22.138601921502
279,139163.702808981,69.5818514044907,71.24,1.32,1.86,182515.42929857,91.2577146492852,94,2.09,2.22,0.541896581119862,21.6758632447945
280,143329.085224519,71.6645426122593,71.24,1.32,1.86,189553.864384098,94.7769321920489,94,2.09,2.22,0.57780973949474,23.1123895797896
281,144587.184108682,72.293592054341,71.24,1.32,1.86,191191.495278953,95.5957476394766,94,2.09,2.22,0.58255388962839,23.3021555851356
282,145134.712407458,72.567356203729,71.24,1.32,1.86,192296.214420443,96.1481072102214,94,2.09,2.22,0.58951877516231,23.5807510064924
283,147300.945782178,73.650472891089,71.24,1.32,1.86,195299.221269988,97.6496106349939,94,2.09,2.22,0.599978443597623,23.9991377439049
284,144438.483719813,72.2192418599063,71.24,1.32,1.86,191103.359963245,95.5516799816224,94,2.09,2.22,0.583310953042902,23.3324381217161
285,142006.549052178,71.0032745260891,71.24,1.32,1.86,186771.072792183,93.3855363960916,94,2.09,2.22,0.559556546750062,22.3822618700025
286,141449.741611278,70.724870805639,71.24,1.32,1.86,186707.915829953,93.3539579149766,94,2.09,2.22,0.56572717773344,22.6290871093376
287,141025.016156499,70.5125080782494,71.24,1.32,1.86,187104.522076866,93.552261038433,94,2.09,2.22,0.57599382400459,23.0397529601836
288,138442.044922339,69.2210224611697,71.24,1.32,1.86,180849.268824316,90.4246344121582,94,2.09,2.22,0.530090298774713,21.2036119509885
289,140567.263802319,70.2836319011597,71.24,1.32,1.86,183907.637499066,91.9538187495331,94,2.09,2.22,0.541754671209335,21.6701868483734
290,143853.264046283,71.9266320231414,71.24,1.32,1.86,191593.028527204,95.796514263602,94,2.09,2.22,0.596747056011515,23.8698822404606
291,141972.149623753,70.9860748118765,71.24,1.32,1.86,187692.659897622,93.8463299488111,94,2.09,2.22,0.571506378423365,22.8602551369346
292,143653.504976566,71.8267524882832,71.24,1.32,1.86,189637.558513492,94.8187792567459,94,2.09,2.22,0.574800669211567,22.9920267684627
293,144262.282637509,72.1311413187544,71.24,1.32,1.86,189768.692900796,94.8843464503979,94,2.09,2.22,0.568830128291087,22.7532051316435
294,143687.258917067,71.8436294585335,71.24,1.32,1.86,191326.381801014,95.663190900507,94,2.09,2.22,0.595489036049338,23.8195614419735
295,140115.852261725,70.0579261308624,71.24,1.32,1.86,184825.702586486,92.4128512932431,94,2.09,2.22,0.558873129059517,22.3549251623807
296,144228.140715735,72.1140703578676,71.24,1.32,1.86,191008.266794679,95.5041333973393,94,2.09,2.22,0.584751575986793,23.3900630394717
297,141437.23447492,70.7186172374601,71.24,1.32,1.86,187019.108142315,93.5095540711576,94,2.09,2.22,0.569773420842438,22.7909368336975
298,146925.235671892,73.4626178359459,71.24,1.32,1.86,195174.056676227,97.5870283381135,94,2.09,2.22,0.60311026255419,24.1244105021676
299,141978.593049717,70.9892965248586,71.24,1.32,1.86,188365.616845999,94.1828084229997,94,2.09,2.22,0.579837797453527,23.1935118981411
300,145224.5257267,72.61226286335,71.24,1.32,1.86,192834.131259376,96.4170656296881,94,2.09,2.22,0.595120069158453,23.8048027663381
301,143999.399021607,71.9996995108033,71.24,1.32,1.86,190318.341972106,95.1591709860532,94,2.09,2.22,0.578986786881247,23.1594714752499
302,141886.495336826,70.9432476684132,71.24,1.32,1.86,185009.358089689,92.5046790448445,94,2.09,2.22,0.539035784410782,21.5614313764313
303,144944.747563327,72.4723737816637,71.24,1.32,1.86,192937.264750316,96.4686323751581,94,2.09,2.22,0.59990646483736,23.9962585934944
304,145692.218790242,72.8461093951212,71.24,1.32,1.86,192138.017885918,96.0690089429588,94,2.09,2.22,0.58057248869594,23.2228995478376
305,143216.446545775,71.6082232728873,71.24,1.32,1.86,189089.339426555,94.5446697132775,94,2.09,2.22,0.573411161009755,22.9364464403902
306,142025.301066259,71.0126505331296,71.24,1.32,1.86,187002.865741477,93.5014328707386,94,2.09,2.22,0.562219558440225,22.488782337609
307,142159.047763246,71.079523881623,71.24,1.32,1.86,189479.303914316,94.739651957158,94,2.09,2.22,0.591503201888375,23.660128075535
308,141101.017288118,70.5505086440592,71.24,1.32,1.86,186680.408542264,93.3402042711318,94,2.09,2.22,0.569742390676815,22.7896956270726
309,141438.894806673,70.7194474033366,71.24,1.32,1.86,185513.031239607,92.7565156198036,94,2.09,2.22,0.550926705411675,22.037068216467
310,138701.012685158,69.3505063425792,71.24,1.32,1.86,179409.257129121,89.7046285645604,94,2.09,2.22,0.50885305554953,20.3541222219812
311,141811.339238,70.9056696190001,71.24,1.32,1.86,186769.231853164,93.3846159265823,94,2.09,2.22,0.561973657689555,22.4789463075822
312,145420.056639913,72.7100283199567,71.24,1.32,1.86,193033.302294779,96.5166511473897,94,2.09,2.22,0.595165570685825,23.806622827433
313,143408.507387307,71.7042536936535,71.24,1.32,1.86,188488.718189776,94.2443590948879,94,2.09,2.22,0.56350263503086,22.5401054012344
314,141475.278163279,70.7376390816397,71.24,1.32,1.86,185596.414835348,92.7982074176738,94,2.09,2.22,0.551514208400852,22.0605683360341
315,142090.602238731,71.0453011193656,71.24,1.32,1.86,187896.752353132,93.9483761765658,94,2.09,2.22,0.572576876430005,22.9030750572002
316,139078.956342207,69.5394781711037,71.24,1.32,1.86,180578.201167848,90.2891005839242,94,2.09,2.22,0.518740560320513,20.7496224128205
317,139733.714371271,69.8668571856354,71.24,1.32,1.86,183945.363232803,91.9726816164016,94,2.09,2.22,0.552645610769155,22.1058244307662
318,144960.340377216,72.4801701886082,71.24,1.32,1.86,192152.227058646,96.076113529323,94,2.09,2.22,0.58989858351787,23.5959433407148
319,142456.368310542,71.2281841552709,71.24,1.32,1.86,187462.560325467,93.7312801627336,94,2.09,2.22,0.562577400186568,22.5030960074627
320,147362.657665294,73.6813288326469,71.24,1.32,1.86,193719.230643279,96.8596153216395,94,2.09,2.22,0.579457162224815,23.1782864889926
321,139598.10991128,69.7990549556399,71.24,1.32,1.86,182908.142746737,91.4540713733683,94,2.09,2.22,0.54137541044321,21.6550164177284
322,142753.857866203,71.3769289331014,71.24,1.32,1.86,188963.909008792,94.4819545043959,94,2.09,2.22,0.577625639282363,23.1050255712945
323,141689.493159463,70.8447465797313,71.24,1.32,1.86,187164.155592631,93.5820777963157,94,2.09,2.22,0.56843328041461,22.7373312165844
324,142962.026238967,71.4810131194833,71.24,1.32,1.86,189785.588381584,94.8927941907921,94,2.09,2.22,0.58529452678272,23.4117810713088
325,144103.717551023,72.0518587755116,71.24,1.32,1.86,190162.49784357,95.0812489217849,94,2.09,2.22,0.575734753656832,23.0293901462733
326,140436.449616007,70.2182248080036,71.24,1.32,1.86,184751.830920105,92.3759154600526,94,2.09,2.22,0.553942266301225,22.157690652049
327,141340.682037595,70.6703410187975,71.24,1.32,1.86,185595.053039692,92.7975265198461,94,2.09,2.22,0.553179637526215,22.1271855010486
328,146151.47518435,73.0757375921751,71.24,1.32,1.86,194104.215912646,97.0521079563231,94,2.09,2.22,0.5994092591037,23.976370364148
329,137584.903629846,68.7924518149229,71.24,1.32,1.86,181408.636788448,90.704318394224,94,2.09,2.22,0.547796664482528,21.9118665793011
330,140188.684172431,70.0943420862154,71.24,1.32,1.86,185503.491733447,92.7517458667235,94,2.09,2.22,0.566435094512702,22.6574037805081
331,146853.31767106,73.4266588355299,71.24,1.32,1.86,195017.627196093,97.5088135980465,94,2.09,2.22,0.602053869062915,24.0821547625166
332,138642.10337262,69.3210516863098,71.24,1.32,1.86,182455.262610697,91.2276313053486,94,2.09,2.22,0.54766449047597,21.9065796190388
333,137438.814073696,68.7194070368478,71.24,1.32,1.86,178985.525092567,89.4927625462835,94,2.09,2.22,0.519333887735893,20.7733555094357
